1564728150,27.368176
1564728160,36.088176
1564728170,44.808176
1564728180,54.008278
1564728190,62.80716689
1564728200,71.60605578
1564728210,80.55637467
1564728220,89.37193022
1564728230,98.18748578
1564728240,107.1003992
1564728250,115.9240103
1564728260,124.7476214
1564728270,133.5100512
1564728280,142.3296068
1564728290,151.1491623
1564728300,160.0571373
1564728310,168.8815818
1564728320,177.7060262
1564728330,186.4568377
1564728340,195.2777901
1564728350,204.0987425
1564728360,213.003804
1564728370,221.8282484
1564728380,230.6526929
1564728390,239.403571
1564728400,248.2252994
1564728410,257.0470278
1564728420,265.0740741
1564728430,265.0740741
1564728440,265.0740741
1564728450,264.8222222
1564728460,264.8222222
1564728470,264.8222222
1564728480,264.8222222
1564728490,264.8222222
1564728500,264.8222222
1564728510,264.6555556
1564728520,264.6555556
1564728530,264.6555556
1564728540,264.8148148
1564728550,264.8148148
1564728560,264.8148148
1564728570,264.6518519
1564728580,264.6518519
1564728590,264.6518519
1564728600,264.8185185
1564728610,264.8185185
1564728620,264.8185185
1564728630,264.6740741
1564728640,264.6740741
1564728650,264.6740741
1564728660,264.8481481
1564728670,264.8481481
1564728680,264.8481481
1564728690,264.7037037
1564728700,264.7037037
1564728710,264.7037037
1564728720,264.8555556
1564728730,264.8555556
1564728740,264.8555556
1564728750,264.8592593
1564728760,264.8592593
1564728770,264.8592593
1564728780,265.0333333
1564728790,265.0333333
1564728800,265.0333333
1564728810,265.0333333
1564728820,265.0333333
1564728830,265.0333333
1564728840,265.2
1564728850,265.2
1564728860,265.2
1564728870,265.1962963
1564728880,265.1962963
1564728890,265.1962963
1564728900,265.3444444
1564728910,265.3444444
1564728920,265.3444444
1564728930,265.3259259
1564728940,265.3259259
1564728950,265.3259259
1564728960,265.4777778
1564728970,265.4777778
1564728980,265.4777778
1564728990,265.3296296
1564729000,265.3296296
1564729010,265.3296296
1564729020,265.3074074
1564729030,265.3074074
1564729040,265.3074074
1564729050,265.3148148
1564729060,265.3148148
1564729070,265.3148148
1564729080,265.1666667
1564729090,265.1666667
1564729100,265.1666667
1564729110,265.1740741
1564729120,265.1740741
1564729130,265.1740741
1564729140,265.0296296
1564729150,265.0296296
1564729160,265.0296296
1564729170,265.0222222
1564729180,265.0222222
1564729190,265.0222222
1564729200,264.8888889
1564729210,264.8888889
1564729220,264.8888889
1564729230,264.7259259
1564729240,264.7259259
1564729250,264.7259259
1564729260,264.8962963
1564729270,264.8962963
1564729280,264.8962963
1564729290,264.9259259
1564729300,264.9259259
1564729310,264.9259259
1564729320,264.7777778
1564729330,264.7777778
1564729340,264.7777778
1564729350,264.9333333
1564729360,264.9333333
1564729370,264.9333333
1564729380,264.7814815
1564729390,264.7814815
1564729400,264.7814815
1564729410,264.937037
1564729420,264.937037
1564729430,264.937037
1564729440,264.7962963
1564729450,264.7962963
1564729460,264.7962963
1564729470,264.9518519
1564729480,264.9518519
1564729490,264.9518519
1564729500,264.9740741
1564729510,264.9740741
1564729520,264.9740741
1564729530,264.9740741
1564729540,264.9740741
1564729550,264.9740741
1564729560,264.8185185
1564729570,264.8185185
1564729580,264.8185185
1564729590,264.9703704
1564729600,264.9703704
1564729610,264.9703704
1564729620,264.8111111
1564729630,264.8111111
1564729640,264.8111111
1564729650,264.9592593
1564729660,264.9592593
1564729670,264.9592593
1564729680,264.9555556
1564729690,264.9555556
1564729700,264.9555556
1564729710,265.1037037
1564729720,265.1037037
1564729730,265.1037037
1564729740,265.0962963
1564729750,265.0962963
1564729760,265.0962963
1564729770,265.0888889
1564729780,265.0888889
1564729790,265.0888889
1564729800,265.2407407
1564729810,265.2407407
1564729820,265.2407407
1564729830,265.3925926
1564729840,265.3925926
1564729850,265.3925926
1564729860,265.3814815
1564729870,265.3814815
1564729880,265.3814815
1564729890,265.537037
1564729900,265.537037
1564729910,265.537037
1564729920,265.3851852
1564729930,265.3851852
1564729940,265.3851852
1564729950,265.3851852
1564729960,265.3851852
1564729970,265.3851852
1564729980,265.2333333
1564729990,265.2333333
1564730000,265.2333333
1564730010,265.2333333
1564730020,265.2333333
1564730030,265.2333333
1564730040,265.2296296
1564730050,265.2296296
1564730060,265.2296296
1564730070,265.0592593
1564730080,265.0592593
1564730090,265.0592593
1564730100,264.8888889
1564730110,264.8888889
1564730120,264.8888889
1564730130,264.8888889
1564730140,264.8888889
1564730150,264.8888889
1564730160,264.7259259
1564730170,264.7259259
1564730180,264.7259259
1564730190,264.7185185
1564730200,264.7185185
1564730210,264.7185185
1564730220,264.7185185
1564730230,264.7185185
1564730240,264.7185185
1564730250,264.8814815
1564730260,264.8814815
1564730270,264.8814815
1564730280,264.7333333
1564730290,264.7333333
1564730300,264.7333333
1564730310,264.9037037
1564730320,264.9037037
1564730330,264.9037037
1564730340,264.762963
1564730350,264.762963
1564730360,264.762963
1564730370,264.9444444
1564730380,264.9444444
1564730390,264.9444444
1564730400,264.7925926
1564730410,264.7925926
1564730420,264.7925926
1564730430,264.962963
1564730440,264.962963
1564730450,264.962963
1564730460,264.9703704
1564730470,264.9703704
1564730480,264.9703704
1564730490,264.9777778
1564730500,264.9777778
1564730510,264.9777778
1564730520,264.8185185
1564730530,264.8185185
1564730540,264.8185185
1564730550,264.9666667
1564730560,264.9666667
1564730570,264.9666667
1564730580,264.9592593
1564730590,264.9592593
1564730600,264.9592593
