service/shipping/qps(2xx),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
service/shipping/latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
service/user/qps(2xx),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
service/user/latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270279,0.002516764,0.00234596,0.001865146,0.001865146,0.001865146,0.002333129,0.002333129,0.002333129,0.002533958,0.002533958,0.002533958,0.00162225,0.00162225,0.00162225,0.003150797,0.003150797,0.003150797,0.002736559,0.002736559,0.002736559,0.001592549,0.001592549,0.001592549,0.003338175,0.003338175,0.003338175,0.001734207,0.001734207,0.001734207,0.008510921,0.008510921,0.008510921,0.001992801,0.001992801,0.001992801,0.002475852,0.002475852,0.002475852,0.001534947,0.001534947,0.001534947,0.003647683,0.003647683,0.003647683,0.002362877,0.002362877,0.002362877,0.001568176,0.001568176,0.001568176,0.00245472,0.00245472,0.00245472,0.001587668,0.001587668,0.001587668,0.001319869,0.001319869,0.001319869,0.002494148,0.002494148,0.002494148,0.003422681,0.003422681,0.003422681,0.00170953,0.00170953,0.00170953,0.002237978,0.002237978,0.002237978,0.00155677,0.00155677,0.00155677,0.001704879,0.001704879,0.001704879,0.002534419,0.002534419,0.002534419,0.002518826,0.002518826,0.002518826,0.001559666,0.001559666,0.001559666,0.00231306,0.00231306,0.00231306,0.001688985,0.001688985,0.001688985,0.001576038,0.001576038,0.001576038,0.002263022,0.002263022,0.002263022,0.002243453
service/front-end/qps(4xx/5xx),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
container/carts/CPU Usage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249377428,0.312723333,0.376069238,0.221448966,0.253328698,0.285208431,0.211854505,0.233133486,0.254412468,0.206997245,0.222962217,0.238927188,0.204496378,0.217297176,0.230097975,0.202858923,0.213544234,0.224229544,0.201682112,0.210851814,0.220021516,0.200678546,0.208704401,0.216730256,0.200224207,0.207371632,0.214422763,0.003387209,0.003387209,0.003387209,0.00233422,0.00233422,0.00233422,0.002515361,0.002515361,0.002515361,0.002559487,0.002559487,0.002559487,0.002232967,0.002232967,0.002232967,0.002099461,0.002099461,0.002099461,0.002085568,0.002085568,0.002085568,0.002106498,0.002106498,0.002106498,0.001865381,0.001865381,0.001865381,0.002279502,0.002279502,0.002279502,0.002117699,0.002117699,0.002117699,0.001821626,0.001821626,0.001821626,0.001894362,0.001894362,0.001894362,0.002072652,0.002072652,0.002072652
container/carts/MEM Usage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12754944,12754944,12754944,287059968,287059968,287059968,288227328,288227328,288227328,288505856,288505856,288505856,288509952,288509952,288509952,289030144,289030144,289030144,289050624,289050624,289050624,289054720,289054720,289054720,289054720,289054720,289054720,289099776,289099776,289099776,289103872,289103872,289103872,288952320,288952320,288952320,288968704,288968704,288968704,288976896,288976896,288976896,288985088,288985088,288985088,288989184,288989184,288989184,289128448,289128448,289128448,289005568,289005568,289005568,289009664,289009664,289009664,287399936,287399936,287399936,287404032,287404032,287404032,287408128,287408128,287408128,287412224,287412224,287412224,287219712,287219712,287219712
container/carts/FS Reads Bytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
container/carts/FS Writes Bytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
container/carts/Network Input Bytes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.311111111,0.311111111,0.311111111,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.155555556,0.777777778,0.777777778,0.777777778,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.859259259,0.859259259,0.859259259,12.75925926,12.75925926,12.75925926,42.52962963,42.52962963,42.52962963,45.07777778,45.07777778,45.07777778,60.71851852,60.71851852,60.71851852,86.52199,87.76666667,87.76666667,101.9680344,104.3592593,104.3592593,103.2264733,105.7111111,105.7111111,129.5192267,133.9555556,133.9555556,143.8298944,148.6481481,148.6481481,151.9888889,151.9888889,151.9888889,125.962963,125.962963,125.962963,139.0555556,139.0555556,139.0555556,152.1481481,152.1481481,152.1481481,127.6481481,127.6481481,127.6481481,126.6962963,126.6962963,126.6962963,153.1259259,153.1259259,153.1259259,127.4296296,127.4296296,127.4296296,128.8703704,128.8703704,128.8703704,128.8703704,128.8703704,128.8703704,152.662963,152.662963,152.662963,139.5703704,139.5703704,139.5703704,127.1851852,127.1851852,127.1851852,140.0333333,140.0333333,140.0333333
