service/catalogue/latency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708815508467384,0.2641626579495181,0.25418304400774483,0.24848996667662493,0.27729371622824994,0.3518232060428119,0.43149805435837774,0.5481628563232712,0.6990410471331703,0.7133632296743531,0.7217756369696743,0.697569473729003,0.5904040842732141,0.36362413900050183,0.2669246386426307,0.2058175554390098,0.1237459866731001,0.07507393706037868,0.0774234541043074,0.11634097723977244,0.12485891991101983,0.07320897995721898,0.06199323618095964,0.05763663426681909,0.05793208778178016,0.05600885829954627,0.05618841154248788,0.054916786517564375,0.05266559869053267,0.05392380517898365,0.05602353705945862,0.049483762895727534,0.0477961146503979,0.045857184254314176,0.04408467093392965,0.04392866817707397,0.04599270109651121,0.04820861965988754,0.049498698503467,0.04710038540395178,0.04534987713740091,0.05168200060863082,0.059130909144566646,0.059135324994015304,0.06153585192926603,0.07534787135221421,0.10400280611337631,0.10125431054137879,0.12075562749759006,0.17774894836064226,0.2581535353926402
service/front-end/qps(2xx),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036389286727839254,0.002916941788376426,0.0027854885387309514,0.002873341890193948,0.0029535839815975073,0.002904037181257202,0.0027635253326641074,0.002688945925408026,0.0028624815651069335,0.0033666429305477807,0.0040667241358776085,0.004670489343483797,0.004706895122120636,0.004355070150331097,0.003993154919297637,0.0035971093129941734,0.003294271976071239,0.003052628519750633,0.002842350031457608,0.0026435920586701522,0.002445838469964934,0.0022495003223831356,0.00210519433137879,0.00204591775549845,0.0017758247857663223,0.0009022181682440955,0.001064717524072445,0.0011317013421937583,0.0007965281491884024,0.00047771019218867394,0.0002627187987742641,0.00013320330197474917,6.04535671052675e-05,2.4804582940185504e-05,7.923020734712516e-06,6.358896129654568e-07,2.6873998892895656e-07,4.0629685615911626e-08,1.5372680906011738e-10,1.5339152170668058e-10,1.1872802740953148e-10,8.465939060897654e-11,7.076372821046562e-11,7.118039491160744e-11,7.167344495684347e-11,7.006140112508774e-11,7.296230286613081e-11,7.591927086991745e-11,7.480738251075536e-11,7.691447478919144e-11,7.507983124099837e-11
service/front-end/latency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002292460069045932,0.002477268674720312,0.002620178810475493,0.002725185518583695,0.0027822735538384213,0.0029289950666442355,0.0030604798264227684,0.003148062549921282,0.003178565524274979,0.0031776259865756717,0.003165570591614375,0.0031360704371722337,0.003113470273261809,0.0031084584217144773,0.0031218774760894963,0.003078625692232939,0.002053734447900246,0.0018218443694447695,0.0016968697940223931,0.0015515600911298888,0.0014597317525861797,0.0014632000173604442,0.0015573334525056381,0.0016865212735047708,0.0018058128350020297,0.0018505614929112957,0.0017102874616305996,0.0013897085753518112,0.0010042267925628456,0.0008625024834589823,0.0007332174009063719,0.0006038368754304191,0.0005334863797499256,0.0006958785872590578,0.0009560953341721801,0.0011755783410219989,0.0013150944728836933,0.0013346948299104433,0.0011634915427858328,0.0007967569635335403,0.0005109160981516814,0.000352745386234421,0.0002807083865687954,0.0002834569565638434,0.0005293978181662995,0.0007380755194602573,0.0008209654089976759,0.0008439705600568059,0.0009488437594958876,0.0010742148861245804,0.0010988172083441494
service/payment/latency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015314664792042576,0.015524341787202078,0.016114671474520947,0.015063422883306754,0.014720638839505584,0.014538787747328752,0.014775777679003843,0.015059708165311103,0.01523730379991417,0.016318013610352122,0.017997080169210977,0.018778558225243658,0.018033980327301302,0.017846611601686324,0.017303033152058167,0.01604424336178578,0.014540774092216102,0.013804720980471696,0.014734282280594035,0.013669020683812483,0.012381581214615411,0.01234227437334634,0.01407534001923072,0.01827612408220214,0.02184002835093557,0.021496859784195688,0.020375918895545242,0.020959449175350087,0.020721968152371373,0.01893929049240861,0.01847984544487946,0.019156594173758146,0.02021062528382378,0.02089859002413641,0.018579116170001186,0.018266092102782183,0.01892248587492218,0.01821639198132241,0.018753741358110032,0.01834127358075155,0.020314742032753297,0.025463065828807085,0.026820240403097717,0.029005194534247214,0.02990850691301017,0.030241925880714948,0.029642256936339928,0.02986187694231146,0.03217460474104383,0.03816997127606214,0.041300706319402525
service/user/latency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00368087099182135,0.007065999227756636,0.007790096809353608,0.00752085770510269,0.007764524630659131,0.00858476512241424,0.010336934300279266,0.012899018078382563,0.018130985408945755,0.026261333309581802,0.03809616459334697,0.04177154813733608,0.040295839501516495,0.046960343809515304,0.048533347742986455,0.04461340171323147,0.03945711738237834,0.0359649042417578,0.03429830341246021,0.033196668737126234,0.03310229603600301,0.03552061601359946,0.041474938652860005,0.04641969594100426,0.04664118210673507,0.047632051722878876,0.05672364382079964,0.06548505863831267,0.07215713950850244,0.07638111803493308,0.0787697383337006,0.08040881438450953,0.08149875566492515,0.08283086611165613,0.08531801402112671,0.0889286730030242,0.09042013466052179,0.08961462169111423,0.08908379049356108,0.08922293556775729,0.09076908087640967,0.0941556159660688,0.09853320605776661,0.101470922530427,0.10407928929225985,0.10492489635757019,0.10609130778772435,0.10780170981443116,0.11039926750885742,0.11157154093307009,0.11075920366123337
container/carts/CPU Usage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,3.673989211849804e-05,0.00017140555074035557,0.0006094301231431842,0.001402083164889656,0.002685686050371894,0.005122239466525791,0.009200561754930003,0.015647710813476823,0.02672925285652905,0.04463454527702382,0.07153828029648945,0.08113007471043443,0.0922380401401125,0.09924853076638329,0.09453802844507475,0.08168785033832693,0.06607309710804266,0.05198923953105605,0.03999786559583751,0.030240697487072254,0.022981089715686243,0.017494498046191187,0.013284312965259892,0.010275979254137924,0.008048205414834642,0.006506397788714757,0.006007343939434362,0.005971483646246445,0.00619242219356142,0.006536449798368871,0.006803796330636436,0.006888663409863716,0.00678732691270767,0.006477158668367733,0.006005814116748942,0.005462242095392922,0.004947075816819746,0.004652526485297792,0.0042866822575873265,0.003926943518352433,0.0037113020755507042,0.003670487305852177,0.0037819126991088803,0.003972661004991496,0.004159403726895494,0.00429840987164376,0.004351271172040372,0.004326297111464927,0.004245691416708386,0.004136428891379884
container/carts/MEM Usage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343375710260446e-07,3.351703870002609e-06,1.4999173514218533e-05,4.1442821334558566e-05,9.041664003606176e-05,0.0001722058182159758,0.000300613450105347,0.0004943564794761546,0.0007787604178816077,0.0005854765375733484,0.00046672664138192044,0.0004015497946370239,0.0019284953480001032,0.0017056062537649241,0.00158340625361153,0.0015199468397018023,0.0015019695037808978,0.001531543295978155,0.0016183195817853768,0.001777457044183528,0.002026674409776996,0.002382052416885494,0.0028156793080100773,0.003330609005676388,0.003919837404293247,0.0037965543198718033,0.0034004440067088026,0.0029803848014733347,0.0026660481190022844,0.0025088697064119536,0.0025059200236059453,0.0026175793695676353,0.002781418186103668,0.0029292298779970416,0.0030143203557173592,0.003020659820113125,0.002975578123742495,0.0029320998673566523,0.0028901295271228644,0.002849580310244626,0.0028104811145895914,0.0027727525985863366,0.0027363440125650618,0.0027011949148865178,0.002667224007262603,0.00263433668696178,0.0026024688257669792,0.002570383465239412,0.0025382315650323006,0.002506314798223608,0.0024322861938491647
container/carts/Network Input Bytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8100820392552563e-06,1.7474303313225192e-06,1.7614725353887195e-06,2.0496830539507016e-06,2.3794452136405297e-06,4.240183787640461e-06,8.559590508272485e-06,1.6621780514092244e-05,2.9960331700329412e-05,4.718445609053212e-05,7.21804249869118e-05,0.00010964381470701667,9.359301857780888e-05,8.569574145234071e-05,8.083734263397702e-05,0.00012869549949734438,0.00013055775195325303,0.00012560952333540154,0.0001237919512016017,0.00012944933924297075,0.00015359700762995754,0.00016473602629130113,0.00018358585751376832,0.00023206524229280046,0.000246274758443632,0.00024576907216122823,0.0002523461061588739,0.0002571890784278663,0.00025735851947428223,0.00025990724884372707,0.00026020095981582614,0.0002679263633447171,0.0003074846705061196,0.0003258187294831183,0.0003200072185367553,0.00031388976652702016,0.0003066685035211236,0.00032098836121075003,0.00036556512774976735,0.0004069416566129247,0.0004787540917083888,0.0005673919217614731,0.0005722596168870053,0.0005479626981472752,0.0005405930278040705,0.0005407485749401308,0.0005242371017364356,0.0004997105153943249,0.00047012808544122375,0.0004551861868105078,0.00048158870216286065
container/carts/Network Output Bytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642288692873308e-10,4.741327330748391e-10,2.1238322212013827e-09,7.180745553725387e-08,2.414925936999879e-07,1.0682410362949923e-06,3.059043543585105e-06,6.631209113594494e-06,1.2438993136076881e-05,8.381721150363397e-06,7.1430075169187646e-06,7.660161448597158e-06,3.508690664755232e-05,3.342128201222483e-05,3.3364984844297396e-05,0.00010342960210185659,0.00010032570667783958,9.737317711433491e-05,9.7553196049871e-05,0.0001043211079843065,0.00012313877104663806,0.00012572303520719252,0.00013141523035398173,0.0001518184278871404,0.0001451885755417992,0.00014521631710928684,0.00015199489754380568,0.0001593825246205549,0.0001647693903966685,0.00017375346159942406,0.00017451564231840688,0.00019156373246642655,0.00025178579470830353,0.00028608035631672024,0.00029456433606211974,0.00029826366610419264,0.00029855433920056296,0.0003028530490258863,0.0003341184437168909,0.00037139722637646866,0.0004451172758596078,0.0005619532721413689,0.0005834547703845727,0.000560459524808099,0.0005580847905424235,0.0005573140845648306,0.0005394777272943463,0.0005145518412050798,0.00048290106400450394,0.0004637530990454497,0.0004801389782845833
container/carts/Network Input Packets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007808602184525e-06,2.9634328920780106e-06,3.2110369659887894e-06,5.791821808409647e-05,5.4440467922023394e-05,5.071631921516051e-05,4.914352426554913e-05,5.122671916535371e-05,5.839458676115683e-05,7.134626332727656e-05,9.288333855417275e-05,0.00012719369405822523,0.00014793850656302787,0.00016648988169676304,0.00017877007808742018,0.0001980043993694558,0.0001976238094676397,0.00018765302077528023,0.00018098219247675296,0.00018047898735829015,0.00019719558496034129,0.00019832903597816198,0.00021013675041847701,0.00025454636436894607,0.00026202764694627234,0.000263362641348297,0.0002788714383917812,0.0002895925741475125,0.0002857779410039285,0.00028148978731268315,0.0002787701545023946,0.0002860650678200294,0.0003312955950161012,0.0003417701336425605,0.0003315855926123712,0.000321945661427514,0.00031271998118687083,0.0003324828512966116,0.0003778070894542296,0.0004198676689872727,0.0005045156845806531,0.0006097720106782445,0.0006152553412509532,0.0005888135424603202,0.0005767771005500411,0.0005723061762259452,0.0005496729464210537,0.0005211809976151116,0.0004899562912751287,0.0004803161350411811,0.0005079241029893877
