CPU_usage,0.00113273,0.00121423,0.00118237,0.00117148,0.00119519,0.00117496,0.00127893,0.00120899,0.00120131,0.00119551,0.001213116,0.001204011,0.001223702,0.0012217,0.00115649,0.00124152,0.00119447,0.00122849,0.00118036,0.00121886,0.00122456,0.00113292,0.00120229,0.00117577,0.00117028,0.00118655,0.00122615,0.00114166,0.00119971,0.00115484,0.00114753,0.00117842,0.0011728,0.00121307,0.00116887,0.00119496,0.00116664,0.0011173,0.00109617,0.00113362,0.00114324,0.00121927,0.00114785,0.00121025,0.00118289,0.00114433,0.00874202,0.0195724,0.03084074,0.04011066,0.05145919,0.05304301,0.05302547,0.05122447,0.051997,0.04838781,0.05017417,0.05040821,0.05062294,0.04714951,0.0389439,0.0350685,0.03078709,0.02806576,0.03335642,0.03785772,0.04019437,0.0429131,0.03878959,0.03863014,0.03693644,0.03777143,0.03852057,0.04027667,0.04079876,0.04222227,0.03324056,0.02628153,0.01703146,0.00731607,0.00126109,0.00119861,0.00126525,0.00121208,0.00126943,0.00120914,0.00123991,0.00130349,0.00127068,0.001242,0.00119635,0.00123067,0.00120284,0.00125175,0.00120945,0.00118062,0.00116399,0.00116004,0.00117839,0.00118594,0.00120034,0.00122981,0.0012359,0.00129266,0.00123847,0.00124702,0.00122221,0.00125686,0.0012289,0.00122638,0.00122329,0.00129462,0.00122144,0.00123942,0.00129629,0.00124131,0.00122292,0.00128713,0.00126191,0.00124544,0.00122022,0.00122858,0.00122272,0.00120204,0.0012356,0.00119497,0.00123041,0.00124486,0.00119871,0.00121539,0.00125349,0.00121887,0.00123229,0.00123105,0.00124974,0.00121145,0.00121884,0.00113897,0.00124096,0.0012237,0.00121573,0.00120428,0.00116108,0.00123132,0.00121916,0.00127909,0.00125831,0.0012774,0.00119898,0.00120757,0.00122781,0.00123053,0.00120989,0.00123517,0.00123174,0.00116756,0.00121672,0.00119826,0.00116088,0.0011891,0.00127057,0.00124315,0.00127707,0.00130382,0.00124406,0.00126704,0.00709224,0.01723897,0.02578321,0.03491727,0.04246956,0.04603233,0.04567499,0.04545661,0.04505489,0.04390638,0.04299945,0.04028113,0.0381406,0.03460071,0.03546867,0.03623348,0.03529688,0.03628695,0.03701203,0.03618899,0.03819259,0.03804191,0.03567908,0.03697358,0.03824458,0.04123107,0.04216335,0.04187192,0.04186394,0.03780557,0.03181891,0.02138428,0.01426058,0.00683541,0.00127149,0.00122395,0.00128308,0.00119583,0.00123126,0.00119307,0.00122,0.00119752,0.00118446,0.00118262,0.00119909,0.00125467,0.0012642,0.00128695,0.00126691,0.00119203,0.00120633,0.00122302,0.00120017,0.00116932,0.00115962,0.00120635,0.00117111,0.00118446,0.00125741,0.00122011,0.00122752,0.00125869,0.00123386,0.00124177,0.00123775,0.00119108,0.00121019,0.00124556,0.00128389,0.00125022,0.00124753,0.00122763,0.00125077,0.00125652,0.0012056,0.00119059,0.00118997,0.00122631,0.00128391,0.00123075,0.00123231,0.00123966,0.0012925,0.00123937,0.00125447,0.00126752,0.00122734,0.00123579,0.00123298,0.00118817,0.00120592,0.00123903,0.00116692,0.00115793,0.00113592,0.00118668,0.00115214,0.00123128,0.00119566,0.00129034,0.00125044,0.00123187,0.00119787,0.00126536,0.00126092,0.00124175,0.00124426,0.00121373,0.00121628,0.00124149,0.00122901,0.00128168,0.00121858,0.00119875,0.00120505,0.00120906,0.0013007,0.00126822,0.00129708,0.00133238,0.00663978,0.01378657,0.02300042,0.02988674,0.03745836,0.03489159,0.03689932,0.0363916,0.03645551,0.03473477,0.03583282,0.03635093,0.03435721,0.03612102,0.03625913,0.03476199,0.03703385,0.03478905,0.03683057,0.03879021,0.03614604,0.03682515,0.03701642,0.0369474,0.03850484,0.03580318,0.03696744,0.03447253,0.03378815,0.03490126,0.02953729,0.02162266,0.01427359,0.00677043,0.00127635,0.00123527,0.0011534,0.00123888,0.00119396,0.00129103,0.0012366,0.00122258,0.00123646,0.00116479,0.00120123,0.00123544,0.00119316,0.00122407,0.00128104,0.00116997,0.00119165,0.00119582,0.00119109,0.00118409,0.00123061,0.00119598,0.00120681,0.00128597,0.00123887,0.00121,0.00129879,0.00128167,0.0013144,0.00126782,0.00127531,0.00128575,0.0012384,0.00122028,0.00123605,0.0011846,0.00115984,0.00120901,0.00123235,0.00124353,0.00122533,0.00116157,0.00126971,0.00118318,0.00120479,0.00115637,0.00114437,0.00122032,0.0011804,0.00122838,0.00117604,0.00123156,0.00121152,0.00119935,0.00122222,0.00123923,0.00129494,0.00124329,0.00124987,0.00116778,0.00121351,0.00126892,0.00127666,0.0012369,0.00129354,0.00121411,0.00129621,0.0012783,0.00129153,0.0012863,0.00131842,0.0012663,0.00132017,0.00130229,0.00131673,0.0012968,0.00118699,0.00127869,0.00119853,0.00120419,0.00121508,0.0012208,0.00130543,0.00121278,0.00117472,0.00119031,0.00732747,0.01800187,0.02633614,0.03668221,0.0423099,0.04306524,0.04194931,0.03966598,0.03849807,0.0364102,0.03385779,0.03526321,0.0382574,0.03913206,0.02982466,0.02384516,0.01521287,0.00050567,0.00072675,0.00102054,0.00134315,0.0013772,0.00148821,0.00151262,0.00145222,0.00141621,0.00139448,0.00134571,0.00132902,0.00134669,0.00139486,0.00133421,0.00137058,0.00125265,0.00128876,0.00133608,0.00129968,0.00128897,0.00125162,0.00135093,0.00127391,0.0012613,0.00129705,0.00129956,0.00138273,0.00132971,0.00131375,0.00126756,0.00131597,0.00136189,0.00135239,0.00141093,0.00147737,0.00145742,0.0014645,0.00136706,0.0013643,0.00137914,0.00133165,0.00136257,0.00130587,0.0013355,0.0014114,0.00133418,0.00136767,0.00137305,0.00133162,0.00135468,0.00131319,0.0013249,0.00129821,0.00126902,0.00133316,0.00138535,0.00133627,0.00136981,0.00139585,0.00133059,0.00135222,0.00130968,0.00134978,0.00135453,0.00137481,0.00138391,0.00136731,0.00135708,0.00131338,0.0012502,0.00129541,0.00131843,0.00130293,0.00133904,0.00132837,0.00129768,0.00136762,0.00123134,0.00131392,0.00131644,0.00131764,0.00127959,0.00125682,0.00127501,0.00132698,0.00129464,0.00124717,0.00136944,0.00128914,0.00129233,0.00126842,0.00129632,0.00121444,0.00127282,0.00126931,0.00118107,0.00119455,0.00124158,0.00119775,0.00123941,0.00508688,0.0154354,0.02935524,0.0417965,0.05451603,0.0569052,0.05093546,0.04832766,0.04308958,0.03972694,0.04189839,0.04196877,0.04026984,0.04118659,0.03975005,0.04100417,0.04037866,0.0414333,0.04350972,0.03976513,0.04258273,0.0406178,0.03995225,0.04103034,0.04272875,0.04074509,0.04142875,0.03959101,0.04124608,0.04000956,0.0375075,0.03026293,0.02010209,0.01062156,0.00294158,0.00137315,0.00136893,0.00138697,0.00143643,0.00138109,0.00140076,0.00133499,0.00130375,0.00142839,0.00135769,0.00139434,0.00139227,0.00131095,0.0013711,0.00133124,0.00136999,0.00130206,0.0013679,0.00132984,0.00138699,0.00136623,0.00137406,0.00137655,0.00135768,0.00136604,0.00135573,0.00127148,0.00127203,0.00129256,0.00130011,0.00127545,0.00131739,0.00133772,0.00131855,0.00134724,0.00134702,0.00127029,0.00138025,0.00131139,0.00137296,0.0013512,0.00134933,0.00127827,0.00129982,0.00134164,0.00133162,0.00131752,0.00128946,0.00131465,0.00132758,0.00136164,0.00132101,0.0013447,0.00138919,0.00134034,0.0013414,0.00138057,0.00134909,0.00138465,0.00133821,0.00130872,0.00139256,0.00131834,0.00135117,0.00133751,0.00133128,0.00133396,0.00133642,0.00130724,0.00135152,0.00132597,0.00135089,0.00133749,0.00133371,0.00137089,0.001354,0.00130518,0.00130863,0.00135159,0.00134499,0.00133118,0.00134572,0.00134973,0.00131708,0.00136678,0.00396073,0.01210943,0.02241667,0.03140753,0.03963979,0.04300008,0.04240601,0.04221966,0.04294464,0.04003997,0.04082956,0.04122267,0.04083409,0.04113384,0.04364965,0.04447683,0.0437041,0.04635125,0.04653391,0.04512158,0.04312036,0.04145117,0.04043868,0.04014362,0.04209558,0.04430746,0.04549385,0.04682914,0.04587262,0.04278746,0.03931385,0.02831933,0.01845712,0.01189756,0.00163605,0.0013892,0.00129827,0.00133682,0.00127424,0.00133241,0.00140415,0.00136378,0.00139537,0.00137872,0.00137468,0.00131302,0.00133135,0.00130665,0.00138091,0.00139608,0.001436,0.00139763,0.00144298,0.00141275,0.0014121,0.00137454,0.00139815,0.00134784,0.00142247,0.00132705,0.00135976,0.00140112,0.00140356,0.00139365,0.00136111,0.00138813,0.00130629,0.00135656,0.00134402,0.00135031,0.00132096,0.00133897,0.00131971,0.00134182,0.00138086,0.00130715,0.00140227,0.00136961,0.00135726,0.00135173,0.00134181,0.0013233,0.00138646,0.00132608,0.00143239,0.0013964,0.00142583,0.00138033,0.00134476,0.00138869,0.00136179,0.0014152,0.00140209,0.0013831,0.00142679,0.00133604,0.00141701,0.00132824,0.00136582,0.00135917,0.00128913,0.00138098,0.00134423,0.00131632,0.00138687,0.00133863,0.00141645,0.00138771,0.00132956,0.00133911,0.00132278,0.00131284,0.00125851,0.00130853,0.00131511,0.00134061,0.00132742,0.00138398,0.00133291,0.0013227,0.00585534,0.01641207,0.02674794,0.04047689,0.04970301,0.05294415,0.05247305,0.04990135,0.04665776,0.04385216,0.04111693,0.04207703,0.04029363,0.04084518,0.04027124,0.04229508,0.04163092,0.04136872,0.04103293,0.03955682,0.0404615,0.03859343,0.04045503,0.03883721,0.03943546,0.04182164,0.0411382,0.04124064,0.04131077,0.03914138,0.03560057,0.02716787,0.01879924,0.01036692,0.00280384,0.0014288,0.00146241,0.001387,0.00138007,0.00134818,0.00136008,0.0013081,0.00138702,0.0013368,0.0013527,0.00129845,0.0013466,0.00136823,0.00132108,0.0013705,0.00135286,0.00136517,0.00130352,0.00136983,0.00139031,0.00139083,0.00135977,0.00133658,0.00138665,0.00130169,0.00126757,0.00135296,0.00133057,0.00142232,0.0013971,0.00137951,0.00148249,0.00139127,0.00131172,0.0013842,0.00134005,0.00133109,0.00132515,0.00142932,0.00136381,0.00144378,0.00141846,0.00140644,0.00144168,0.00130465,0.00136371,0.00137773,0.00138333,0.00139537,0.00149273,0.00139629,0.00132705,0.00131485,0.00131115,0.00138228,0.00141605,0.00136036,0.00146564,0.00134555,0.00134394,0.00138406,0.00131723,0.00135453,0.00132525,0.00138275,0.00141057,0.00137463,0.0013925,0.00139176,0.00135846,0.00136851,0.00135614,0.00131402,0.00139138,0.00134833,0.00135902,0.00140014,0.00138758,0.00142553,0.00135595,0.00132563,0.00130905,0.00131074,0.00137391,0.00132137,0.00523109,0.01823239,0.02959335,0.04117681,0.0545248,0.05724621,0.06004111,0.05751872,0.05747333,0.05738843,0.05615633,0.05131552,0.0553314,0.05237093,0.05324443,0.04972203,0.04568756,0.04233113,0.039289,0.03979448,0.04034509,0.0421472,0.04172641,0.03163126,0.0236273,0.01627137,0.00747079,0.00023488,0.00039926,0.00110036,0.00135984,0.00149679,0.00164638,0.00157286,0.00117607,0.00111994,0.00111597,0.00112095,0.00113237,0.00113156,0.00111293,0.00111392,0.00108579,0.00110994,0.00113858,0.00105463,0.00116647,0.00113616,0.00113118,0.00112522,0.00110762,0.00105106,0.00109862,0.00109622,0.00110192,0.00111027,0.00110436,0.00105961,0.00109892,0.00117277,0.00112831,0.00110802,0.00115236,0.00112177,0.00112042,0.00113247,0.00115382,0.00114239,0.00107361,0.00111565,0.00107478,0.00114735,0.00113561,0.00113106,0.00111838,0.00112251,0.00116367,0.00110621,0.00117286,0.00110084,0.00113623,0.00109351,0.00107145,0.0010882,0.0010896,0.00108486,0.00111989,0.00112687,0.0010777,0.00108286,0.00117423,0.00115972,0.00113509,0.00110803,0.00110077,0.00107536,0.00108676,0.00105594,0.00104598,0.00103651,0.00107691,0.00103342,0.0010886,0.00110526,0.00106112,0.00105296,0.00112929,0.00104581,0.00109372,0.00107596,0.00116974,0.00110912,0.00114431,0.00107812,0.00103027,0.00105666,0.00112198,0.00110192,0.00110904,0.00116401,0.00644633,0.01391656,0.0214004,0.0288746,0.03481998,0.03739103,0.03597061,0.03510753,0.03463956,0.03240925,0.03483937,0.03444508,0.03534702,0.03399372,0.03430033,0.03381869,0.03378836,0.03574621,0.03334313,0.03287599,0.03327304,0.03463413,0.03302294,0.03444013,0.03259992,0.03213643,0.03240371,0.03162832,0.03112866,0.03201238,0.02737102,0.02087234,0.01391808,0.00549277,0.00116708,0.0011703,0.00125561,0.00127371,0.00120159,0.00125079,0.00119093,0.00115752,0.00125068,0.00125263,0.00122593,0.00121015,0.00114685,0.00116724,0.00111445,0.00135409,0.00138761,0.00139439,0.00138456,0.00103489,0.00106704,0.00106846,0.00108436,0.00108101,0.0010906,0.00109716,0.00111267,0.00103419,0.00105514,0.00108335,0.00110066,0.00099682,0.00108578,0.00097865,0.00103229,0.00104499,0.00104635,0.00106024,0.00106086,0.00102378,0.00110661,0.00109394,0.00104822,0.00104069,0.00109196,0.00098044,0.00106661,0.00110531,0.00106069,0.00117082,0.00109673,0.00110804,0.00111115,0.0010609,0.00109324,0.00104078,0.00102809,0.00103997,0.00104283,0.00107036,0.00106967,0.00107864,0.00109017,0.00107015,0.0011137,0.00112028,0.00104222,0.0010842,0.0010836,0.00101342,0.00112761,0.00109272,0.00107323,0.00109273,0.00110298,0.00113257,0.00108763,0.00106421,0.00108009,0.00112127,0.00107565,0.00107511,0.00111627,0.00109487,0.00105045,0.00104562,0.00464597,0.01284601,0.02127862,0.02748577,0.03464235,0.03438232,0.03275591,0.03247135,0.03264887,0.03193927,0.0335378,0.03343382,0.03457974,0.03480463,0.03386705,0.0337957,0.03412752,0.03350757,0.03366119,0.03446026,0.03491376,0.03448848,0.03496051,0.03565424,0.0364801,0.03443567,0.03336479,0.03271227,0.03146227,0.03240252,0.02621054,0.01907653,0.01349724,0.00508531,0.00111911,0.00113017,0.00113788,0.00112652,0.00109222,0.00111324,0.00119832,0.0011266,0.00116269,0.0011695,0.00116415,0.0011314,0.00115937,0.00115965,0.00115231,0.00118287,0.00113716,0.00115421,0.00112584,0.00117658,0.00118137,0.00119489,0.00109546,0.00112486,0.00115564,0.00106097,0.00114434,0.00115912,0.00117444,0.0011619,0.00118447,0.00115423,0.00115928,0.00115859,0.00118991,0.00118077,0.00111782,0.00117449,0.00117897,0.00122321,0.00120871,0.00117214,0.00108151,0.00110114,0.00118357,0.00110526,0.00111407,0.0011146,0.00116394,0.00119547,0.00114335,0.00114171,0.0011524,0.00115845,0.00112331,0.00120415,0.00120432,0.00115248,0.00113073,0.0011135,0.00110422,0.00111429,0.00109269,0.00112275,0.00113751,0.00108134,0.00109999,0.00114984,0.00120102,0.00116446,0.00117314,0.00116222,0.00110836,0.00114556,0.00107931,0.00114752,0.00107965,0.00114613,0.0011373,0.00118021,0.00108345,0.00111012,0.00109496,0.00115562,0.00116502,0.0011312,0.00598017,0.01450207,0.02052732,0.02846564,0.03489514,0.03504943,0.03659176,0.03561374,0.03521156,0.03533228,0.0353281,0.03561047,0.03415089,0.03418054,0.03393487,0.03490818,0.03368897,0.0323387,0.03322184,0.03252746,0.03207037,0.03504069,0.03306958,0.03367813,0.03428449,0.03291444,0.03258539,0.03490406,0.0347525,0.03667158,0.03008675,0.02174172,0.01444538,0.00502696,0.00118675,0.00108559,0.00111289,0.00113269,0.0011669,0.00108855,0.00120775,0.00117102,0.0011961,0.00119172,0.00117265,0.00111153,0.0011373,0.00118138,0.0010952,0.00107774,0.00112675,0.00109303,0.00114856,0.0011086,0.00114035,0.00108649,0.00126939,0.00132725,0.00131014,0.00130828,0.00136165,0.00113448,0.00114506,0.00114725,0.00112491,0.00105049,0.00105728,0.00114602,0.00117577,0.00110414,0.00113109,0.0011452,0.00108888,0.00116608,0.00115442,0.00114492,0.00107569,0.00115866,0.00114366,0.00121662,0.00115803,0.00112703,0.00118385,0.00114997,0.00119984,0.00122486,0.00122654,0.00115255,0.0011898,0.00119568,0.00121282,0.00115672,0.00117228,0.00116824,0.00107384,0.00104507,0.00077389,0.00053831,0.00036372
